655.125760071134,598.398996671503,582.756092402611,567.877818867979
727.895145503389,556.419638546033,730.814204697325,545.910542636907
398.132855489255,381.00466244547,387.569516854603,393.125073176025
621.799487327389,506.061445586394,447.482656925168,500.448539370733
476.706816751542,473.921543294632,482.190672130647,506.419029887761
501.155487650721,528.834542988709,529.41938237716,534.445273039532
666.523473875798,573.576709848711,675.61616144985,521.451310639655
529.537380893304,495.58258537677,552.39854057763,501.167184586429
602.157420942657,593.720147860184,552.354952092876,564.152754490736
664.961827922398,666.019095376656,666.993490900854,655.214294571936
713.673236484964,652.114609868455,743.584835377528,659.414367170134
369.343887149079,367.119907407073,349.289707830897,370.356850630637
468.329545890508,461.06825193737,469.801321831458,479.314799335998
413.077793509523,412.443020597244,406.084240169736,409.930447504321
478.873566457368,465.512161969623,484.32265974287,483.511465212462
697.311471188545,595.636845358654,662.624959474743,649.94590010594
471.64193479964,490.129337252307,471.452012773731,495.05722860631
695.021415973216,579.994318455848,658.010618197756,588.254473558906
422.105763244888,434.005869934908,436.928942282309,438.315680466955
481.998656339428,427.834761732069,484.847294839454,441.926947151909
644.436913165987,587.298303791166,619.029602777408,581.796955354377
500.334591730115,505.431673540923,498.292913060219,534.798432743431
708.235174197985,581.503617236603,682.327251270316,584.495424715744
436.29962920858,440.207362330552,471.970639012265,515.570115531278
638.265689685618,560.590794762218,629.767342044165,580.683315509299
664.209569460509,615.729775644113,640.598610991207,587.541326270736
697.42518800711,577.673104736154,706.859441689979,579.149566669403
545.452836638842,561.226521596365,635.927911128552,550.698356674439
535.658073861054,610.657985116492,520.589808236669,538.219619332872
747.05597805784,603.211620906315,644.916368611072,598.803056797192
559.181702263159,622.686031959585,580.502983694824,598.745459485844
643.40537067477,549.243111025967,645.238858040984,552.426685813837
618.172657511509,645.982669977859,693.717875089844,628.76259889523
609.036804636527,619.879892483059,612.68213550507,617.752161701434
715.717775278536,629.614563253371,695.580365752867,622.367993848168
